-4.163780808448791504e-02,5.669900774955749512e-01,-6.540770083665847778e-02,-8.871878683567047119e-02,-3.529116511344909668e-02,-2.852083742618560791e-02,-6.293827295303344727e-02,-1.947678509168326855e-03,-1.024606637656688690e-02,-1.424522511661052704e-02,-2.336339652538299561e-02,-3.437737002968788147e-02,3.988237003795802593e-04,9.559037163853645325e-03,-1.639443263411521912e-02,-8.516079932451248169e-02,-4.754525795578956604e-02,-7.336456328630447388e-02,-1.192661151289939880e-01,-1.423291265964508057e-01,3.161390870809555054e-02
6.561078131198883057e-02,6.402986049652099609e-01,-1.924332231283187866e-01,-1.483572423458099365e-01,-5.321810394525527954e-02,-7.542563974857330322e-02,-6.428934284485876560e-04,1.807694556191563606e-03,5.808139592409133911e-02,8.629752695560455322e-02,3.209132328629493713e-02,2.138762362301349640e-02,3.925628215074539185e-02,6.186852976679801941e-02,1.342833414673805237e-02,2.619589120149612427e-02,-1.529085263609886169e-02,-5.068469420075416565e-02,-1.316583603620529175e-01,-2.976910471916198730e-01,-5.731644481420516968e-02
2.258198894560337067e-02,-6.217302083969116211e-01,7.649397104978561401e-02,4.310262948274612427e-02,5.230645462870597839e-02,1.950859278440475464e-02,-2.732361480593681335e-02,-3.758611902594566345e-02,-2.761202119290828705e-02,-3.405193611979484558e-02,-1.209443062543869019e-02,-9.727569413371384144e-04,-4.600953310728073120e-02,-4.875286296010017395e-02,-2.937032096087932587e-02,1.938745938241481781e-02,-5.397742148488759995e-03,3.993663564324378967e-02,8.761032670736312866e-02,1.769105494022369385e-01,6.776994466781616211e-02
-2.373601794242858887e-01,-1.254796385765075684e-01,7.604137063026428223e-02,1.016715839505195618e-01,6.537886708974838257e-02,7.422342151403427124e-02,-6.374002434313297272e-03,9.006105363368988037e-03,-3.828612854704260826e-03,-1.894706301391124725e-02,-6.082094088196754456e-02,-7.695398479700088501e-02,-7.932582497596740723e-02,-8.012548089027404785e-02,-1.134149283170700073e-01,-1.045195758342742920e-01,-1.204559728503227234e-01,-1.270005255937576294e-01,-1.456974446773529053e-01,-2.207591086626052856e-01,1.701423078775405884e-01
-4.300892725586891174e-02,6.198778748512268066e-01,-6.734272837638854980e-02,-4.748164117336273193e-02,-2.913704141974449158e-02,1.354925893247127533e-02,3.230985254049301147e-02,3.750380501151084900e-02,8.988477289676666260e-03,4.573636502027511597e-02,7.836096733808517456e-02,1.718637160956859589e-02,8.644885569810867310e-02,4.849868267774581909e-02,-1.543713361024856567e-02,4.929845687001943588e-03,-8.749563246965408325e-03,-7.305800914764404297e-02,-9.017891436815261841e-02,-1.693334877490997314e-01,1.520721316337585449e-01
9.046384948305785656e-04,7.594071030616760254e-01,-1.358743607997894287e-01,-9.453410655260086060e-02,-9.102198481559753418e-02,-8.455302566289901733e-03,-5.367388366721570492e-04,2.290964499115943909e-02,4.956625029444694519e-02,2.012461796402931213e-02,4.242763295769691467e-02,3.613311052322387695e-02,8.425572887063026428e-03,-3.193129086866974831e-03,-1.050999760627746582e-02,-2.070515230298042297e-02,-6.007935851812362671e-02,-1.255102753639221191e-01,-1.334916204214096069e-01,-2.614796757698059082e-01,-1.084582656621932983e-01
-2.164298109710216522e-02,5.893497467041015625e-01,3.946647346019744873e-01,3.148606717586517334e-01,2.316889762878417969e-01,1.574433445930480957e-01,1.087677031755447388e-01,3.849058970808982849e-02,5.017681419849395752e-02,-2.119000069797039032e-02,-3.287848830223083496e-02,-1.279853582382202148e-01,-1.577731966972351074e-01,-1.748711317777633667e-01,-2.714022099971771240e-01,-1.737851500511169434e-01,-2.499415576457977295e-01,-2.225094437599182129e-01,-1.828515529632568359e-01,-2.142824530601501465e-01,-5.864885821938514709e-02
-2.862757258117198944e-02,6.662110686302185059e-01,-8.439980447292327881e-02,-3.025431558489799500e-02,2.939329296350479126e-02,-1.978102512657642365e-02,3.316378965973854065e-02,-1.227433793246746063e-02,2.088922448456287384e-02,1.060071215033531189e-02,2.983002550899982452e-02,2.693715505301952362e-02,3.842569515109062195e-02,-4.530727490782737732e-02,4.859632253646850586e-02,-5.563025549054145813e-02,-4.401442036032676697e-02,-5.742299556732177734e-02,-9.527194499969482422e-02,-9.633927047252655029e-02,-4.720316082239151001e-02
6.232726201415061951e-02,-7.225036025047302246e-01,1.754647046327590942e-01,1.269897222518920898e-01,1.024109572172164917e-01,7.100401818752288818e-02,7.055782526731491089e-02,-9.186547249555587769e-03,-2.513422071933746338e-02,-3.672084957361221313e-02,-3.227552771568298340e-02,-1.245963480323553085e-02,-3.001783043146133423e-02,1.451114565134048462e-02,-2.648244798183441162e-02,3.796393051743507385e-02,3.188702464103698730e-02,1.258828639984130859e-01,1.868896186351776123e-01,2.616578042507171631e-01,1.233575865626335144e-01
2.760301344096660614e-02,-5.622439980506896973e-01,1.487144082784652710e-01,1.125769540667533875e-01,9.913566708564758301e-02,6.268246471881866455e-02,-8.835138753056526184e-03,-1.970314234495162964e-02,-2.640255540609359741e-02,-5.691866204142570496e-02,-3.480214625597000122e-02,-5.861814320087432861e-02,-3.753340616822242737e-02,-3.009981662034988403e-02,-7.676786929368972778e-02,-9.453182108700275421e-03,2.627398073673248291e-02,-2.570198848843574524e-02,6.449206918478012085e-02,1.376495361328125000e-01,-1.457216441631317139e-01
-1.621657423675060272e-02,5.762577056884765625e-01,-7.831232249736785889e-02,-2.031727880239486694e-02,-3.634730726480484009e-02,7.441150397062301636e-02,6.036516278982162476e-02,1.116908863186836243e-01,8.219348639249801636e-02,8.679588884115219116e-02,2.891194075345993042e-02,5.625592917203903198e-02,5.310957133769989014e-02,5.140990018844604492e-02,3.026974387466907501e-02,-3.232493624091148376e-02,-8.134926855564117432e-02,-1.235759928822517395e-01,-1.314722895622253418e-01,-2.297996431589126587e-01,1.152579784393310547e-01
2.019093930721282959e-02,4.864629209041595459e-01,-1.004740372300148010e-01,-3.929331526160240173e-02,-5.522841587662696838e-03,-1.327913440763950348e-02,4.959679767489433289e-02,8.647844195365905762e-02,5.038575083017349243e-02,6.495684385299682617e-02,6.196307018399238586e-02,7.213051617145538330e-02,3.331931680440902710e-02,-1.892484724521636963e-02,-9.418052621185779572e-03,-3.993661329150199890e-02,-7.070733606815338135e-02,-1.078113019466400146e-01,-1.829848140478134155e-01,-2.692339420318603516e-01,1.406956464052200317e-01
2.820467948913574219e-02,-4.921062290668487549e-01,1.912874579429626465e-01,1.371487677097320557e-01,7.936117053031921387e-02,8.425235748291015625e-02,8.192244917154312134e-02,2.983313798904418945e-02,-1.802763156592845917e-02,5.095332860946655273e-02,1.612696982920169830e-02,8.454809896647930145e-03,3.795007243752479553e-03,4.598077386617660522e-02,5.019539594650268555e-02,8.862487971782684326e-02,1.254630982875823975e-01,7.872755825519561768e-02,2.181903272867202759e-01,2.843733429908752441e-01,-3.309417515993118286e-02
3.703921288251876831e-02,-7.137805819511413574e-01,2.579765617847442627e-01,1.341265290975570679e-01,1.463736593723297119e-01,2.855867706239223480e-02,6.162121519446372986e-02,4.822613671422004700e-02,1.103814318776130676e-02,2.619139291346073151e-02,-5.104474257677793503e-03,-4.089928045868873596e-02,-2.200793102383613586e-02,-1.406862959265708923e-02,-2.497041970491409302e-02,-1.601727213710546494e-03,4.516575485467910767e-03,6.683327257633209229e-02,1.509979367256164551e-01,1.902891546487808228e-01,1.003140956163406372e-02
-2.956540137529373169e-02,4.339866340160369873e-01,-1.196812838315963745e-01,-1.018558070063591003e-01,-5.992636084556579590e-02,-6.637924164533615112e-02,-6.054677441716194153e-02,-3.472204133868217468e-02,-3.930778056383132935e-02,-4.856688529253005981e-02,-4.341481253504753113e-02,-4.636338911950588226e-03,-3.073264285922050476e-02,-5.346674844622612000e-02,-5.899101868271827698e-02,-3.787703439593315125e-02,-5.323573946952819824e-02,-7.100174576044082642e-02,-1.624469906091690063e-01,-1.366590708494186401e-01,1.585355377756059170e-03
1.382259093225002289e-02,-6.520316004753112793e-01,5.819216743111610413e-02,3.697605431079864502e-02,2.801226451992988586e-02,1.586885005235671997e-02,-3.926358744502067566e-02,-8.686896413564682007e-03,-4.822759330272674561e-02,-3.887249529361724854e-02,-7.979959249496459961e-02,-5.340788513422012329e-02,-5.733065679669380188e-02,-1.695005595684051514e-02,-4.648006334900856018e-02,-8.557708002626895905e-03,2.002758160233497620e-02,7.037964463233947754e-02,1.004558876156806946e-01,1.916505694389343262e-01,-7.627316564321517944e-02
