1.132881433107968405e-08,4.400571018692289726e-09,4.512751505814094344e-09,1.015118034075612741e-08,1.184230935535879325e-08,-6.502859584145426197e-09,5.644418710204490708e-09,-1.034540897393299019e-08,-1.868846188912698381e-09,7.801920887118285464e-09,1.568780438887529272e-09,7.252626055276323314e-09,-1.182023279255872694e-08,-2.305901025678736005e-09,-4.372277206954322537e-09,-5.628260968393306030e-09,-2.145851274448773438e-09,2.082946926051931769e-09,-1.718798992023096162e-09,1.187747056263788181e-08
1.029330753965496115e-08,-4.441789602793733138e-09,-1.045380226827319348e-08,-1.526822890340895356e-09,6.036339428305836918e-09,-4.432168854151541382e-09,4.546246490377825467e-09,6.046290579320157121e-09,2.320786895992910104e-09,1.265066096323153033e-08,9.635903630567099754e-09,-7.103177601663901441e-09,4.371197181995967185e-09,2.296162371351329057e-08,-6.056614765270751377e-09,4.473238224278475172e-09,1.184321174463320858e-08,4.435479983300183449e-09,1.035657870573913897e-08,1.186836851019279493e-08
1.085245138199297799e-08,2.331480564166099612e-09,-1.473240862637226201e-09,-9.623971841676848271e-09,-5.370096811674329729e-09,2.302934021258806752e-08,4.545059884009106099e-09,2.382646258070053591e-08,-7.099262511189863289e-09,-5.220827770102687282e-09,2.271716814661317585e-09,1.442275410212801035e-09,3.217156319124114816e-09,-1.187718634554357777e-08,-2.279490374235138006e-08,-4.516844231972072521e-09,2.438220070288821262e-09,6.059513779632652586e-09,5.559879778793686000e-10,-4.412906040585085066e-09
7.169997040534781263e-09,7.237482613220436178e-09,1.426263285253526192e-08,1.439603769526343058e-09,4.489623339765103083e-09,2.259261000503443029e-09,-2.354923545055953582e-08,1.524634418714754247e-09,-1.545268579761227556e-09,-6.036573907408637751e-09,-3.929681469116985681e-09,-2.384559039114719781e-08,1.423982443071736270e-08,-1.132537530423860517e-08,3.461290809525507939e-09,-4.507827444655276850e-09,-2.233368823212344978e-09,-2.289451961345889686e-09,9.577518333969692321e-09,-2.294816603409799427e-08
-5.315690554397178857e-09,1.224712553593576558e-09,-1.225145984662390219e-09,-1.122768633621262779e-08,-1.034801666577322976e-08,9.465881412040744181e-09,2.265805099099793551e-09,1.541857974629579076e-09,-9.540698009402603930e-09,-1.265520133131303737e-08,1.033246999071479877e-08,2.259676357141415792e-08,2.282908617701195908e-08,-5.283978143921785886e-09,4.362215921815959518e-09,-4.530550601344884853e-09,-4.564038480481258375e-09,4.514257856413905756e-09,4.485814830701428946e-09,7.587888539717368985e-09
2.283061384389384330e-08,-2.700767387509017681e-09,1.034830088286753380e-08,3.925418212702425080e-09,9.549018464838354703e-09,7.103177601663901441e-09,1.449252939877965218e-09,-2.356962092164849309e-08,1.185661258062964407e-08,-2.162421131046698974e-09,-2.314569647055009227e-09,-7.156148562614816910e-09,-1.719367426211704242e-09,1.442019614827927398e-09,7.125978918054443056e-09,-7.100854126917965914e-09,1.021544182577827087e-08,1.178063424589481656e-08,6.036843913648226589e-09,-1.481234468414527328e-09
-7.743390817438466911e-09,2.341669746996899448e-09,4.514314699832766564e-09,4.423976296408227427e-09,-1.489995460346449363e-09,-2.275489796588203717e-09,1.029268226204749226e-08,4.600389846842745101e-09,2.602707160903605654e-09,-7.317464856271271856e-09,7.157455961248615495e-09,-2.080913930058159167e-08,-1.570634955427863133e-09,1.340551758488572887e-08,5.686907389446105299e-09,-5.728786778291805604e-09,-1.497804325012452864e-09,-4.505326334225401297e-09,2.158527356854733625e-09,9.692949554107599397e-09
-1.046202324772593784e-08,-4.364773875664695879e-09,2.335459603486356173e-09,-1.477965971830030867e-09,-6.084263759476016276e-09,6.080426828702911735e-09,2.311429048162949584e-09,-4.371978779005303295e-09,2.279487532064194966e-08,-4.553508237137293690e-09,-7.100626753242522682e-09,2.338216509301105361e-09,-1.257544912647290403e-08,-4.586100832426609486e-09,-7.234981502790560626e-09,9.626131891593558976e-09,-2.087288342167425981e-09,-2.064393767042815853e-09,2.383676545036905736e-08,-1.717023523362115611e-09
5.753272080966098656e-09,7.241767185917069583e-09,-1.187025144844255919e-08,-4.503017070334180971e-09,1.265179783160874649e-08,-1.454475428985801955e-09,1.187632658883330805e-08,2.541417964962988663e-09,5.684164694486071312e-09,7.237617616340230597e-09,-1.455505715952654100e-09,4.455659396995770294e-09,-5.653984391784661057e-09,-1.026580509488894677e-08,-2.095019047132495871e-09,1.409525496320895854e-09,-2.308093804970212659e-08,2.210119864898274500e-09,4.438883483004474328e-09,-1.475010114049268850e-09
4.555178012566329926e-09,3.549871507857460529e-09,-7.030671156371681718e-09,1.032976992831891039e-08,-1.133670846087397877e-08,-6.038893829440894478e-09,-4.364205441476087799e-09,4.366138117717355271e-09,-2.306092872217391232e-09,2.167160451094218843e-09,2.300216372930208308e-08,2.290894363099482689e-09,-7.246598876520238264e-09,2.074903360238522509e-09,-1.230794799411683016e-09,4.550431587091452457e-09,3.922227875818862231e-09,7.134214108361902618e-09,1.315860531647672360e-09,7.228778464707374951e-09
2.343140570459922856e-09,2.305819180037360638e-08,2.382879316087382904e-08,2.090335682325417110e-09,-1.186030740285559659e-08,-4.384370644316959442e-09,4.593391000895508114e-09,-2.418033551165876816e-09,-1.265910221093236032e-08,-1.185886500110200359e-08,2.115421393611427447e-09,4.174114831556607896e-09,-7.119157707791146095e-09,4.462139546745902408e-09,-3.996088793201124645e-09,3.938477988185695722e-09,4.581134138703646386e-09,5.624580357022068711e-09,-9.643619236499034741e-09,9.499316000471935695e-09
1.960558648761434597e-08,-2.224842310383223776e-09,-2.320474257189175660e-09,7.148567071624256641e-09,-6.923609685571818773e-09,1.085778755793853634e-08,1.494734780393969231e-09,-1.731645604685638773e-09,1.182006226230214452e-08,-2.384492248097558331e-08,-1.389467874091110389e-09,2.087402029005147597e-09,-2.313553570942872284e-09,1.324040654893110514e-09,-4.625045679773620577e-09,-7.588172756811673025e-09,-2.308962088193311502e-08,-7.316896422082663776e-09,4.548996290765217054e-09,-7.094935305929084279e-09
-1.354696532729349201e-08,2.292059653186129253e-09,-1.424150131157375654e-08,-2.311357993889373574e-09,1.454148579327352309e-09,2.311119295939079166e-08,-7.101244925422633969e-09,-2.288967593244706222e-08,5.287412729870766270e-09,-2.306895785508800145e-09,1.182350839457058100e-08,4.604660208684663303e-09,-7.189833617360363860e-09,-1.030267604562595807e-08,9.496338826409100875e-09,-7.317010108920385392e-09,2.388693465249502879e-09,6.083581638449686579e-09,7.143849067858809576e-09,2.304514268303137214e-08
-4.535225972546186313e-09,-2.290313183550551912e-08,9.475143336601377086e-09,7.317294326014689432e-09,3.921645230775538948e-09,1.384970138573748955e-09,6.961945242522915578e-09,4.638403883205910461e-09,-2.258725650960968778e-08,2.150057687444473231e-09,-6.318779721681266892e-09,-1.717761599628886415e-09,2.296012979741135496e-08,1.265660110050248477e-08,-1.122686921206650368e-08,-1.246166814183879978e-08,-1.997089160710174838e-09,-1.570407581752419901e-09,-1.121573500739714291e-08,7.761059350741561502e-09
4.490078087115989547e-09,-1.132426685757081941e-08,-1.524556259013820636e-09,1.872484167719790094e-09,2.293888456961212796e-08,-1.496702983772024709e-09,1.187968745597345332e-08,-2.483836226974123207e-11,1.268391391917589317e-09,-1.512818759152878556e-09,2.840547352889188915e-09,4.609015835654872717e-09,-6.033731736465597351e-09,-2.306632040927070193e-08,-6.074301950320659671e-09,2.516296199184253624e-11,2.400573739791411754e-09,-3.956106553459903807e-09,-7.240530841556847008e-09,2.417692490652711967e-09
2.270681420668552164e-08,2.304133417396769801e-08,-1.968938345697779368e-09,-1.187991482964889656e-08,-4.440695366980662584e-09,2.307012181290701847e-08,1.540841898517442132e-09,2.291512579688514961e-08,-9.629315123049764225e-09,-2.099800111565741645e-09,4.527296315615103595e-09,-2.259095843726299790e-08,7.585849282065737498e-09,-1.185371356626774286e-08,1.173862163028616123e-08,-1.512867831010566988e-09,-4.588324831189538600e-09,-7.104143939784535178e-09,6.058270329845072411e-09,2.294702872163156826e-09
